,match,date,tournament,radiant,dire,winner,time,killScore,patch,Radiant Gain,Dire Gain,Radiant ELO,Dire ELO
8148,1036179386,11/19/14,DreamLeague Season 2,4ASC,mouz 2,RADIANT,35.6,33 - 12,6.82,66.09,-66.09,1304,1288
8149,1036082151,11/19/14,DreamLeague Season 2,VP 2,4ASC,RADIANT,36.9,26-Jul,6.82,51.93,-51.93,1328,1238
8150,1035984043,11/19/14,DreamLeague Season 2,VP 2,4ASC,DIRE,45.38,Dec-22,6.82,-66.58,66.58,1276,1290
8151,1035970996,11/19/14,StarSeries XI Europe,HR,GOOMBA,RADIANT,37.67,41 - 26,6.82,24.96,-24.96,1328,1087
8152,1035945761,11/19/14,DreamLeague Season 2,MVP Phoenix,mouz 2,DIRE,29.25,16 - 32,6.82,-21.64,21.64,1087,1354
8153,1035866217,11/19/14,StarSeries XI Europe,HR,Secret,DIRE,41.03,Jul-23,6.82,-40.05,40.05,1303,1454
8154,1035840087,11/19/14,DreamLeague Season 2,mouz 2,MVP Phoenix,RADIANT,39.67,27 - 16,6.82,27.48,-27.48,1332,1108
8155,1035813284,11/19/14,DreamLeague Season 2,VP 2,VP,RADIANT,50.67,49 - 20,6.82,37.82,-37.82,1343,1181
8156,1035763526,11/19/14,Battle of Central Europe 3,K,M5.Int,DIRE,31.6,Dec-23,6.82,-50.21,50.21,976,1074
8157,1035722330,11/19/14,StarSeries XI Europe,NEXT.kz,Secret,RADIANT,54.07,40 - 32,6.82,98.35,-98.35,900,1414
8158,1035682644,11/19/14,Battle of Central Europe 3,K,M5.Int,RADIANT,25.87,24-Dec,6.82,68.59,-68.59,1026,1024
8159,1035670463,11/19/14,DreamLeague Season 2,VP 2,VP,DIRE,56.93,32 - 38,6.82,-80.62,80.62,1305,1219
8160,1035607946,11/19/14,Battle of Central Europe 3,M5.Int,K,RADIANT,32.32,36 - 31,6.82,42.85,-42.85,1093,957
8161,1035604726,11/19/14,StarSeries XI Europe,Power Rangers,mYi,RADIANT,26.7,15-Jul,6.82,28.23,-28.23,1198,980
8162,1035480972,11/19/14,DreamLeague Season 2,4ASC,VP,RADIANT,45.05,39 - 26,6.82,53.01,-53.01,1223,1138
8163,1035439871,11/19/14,StarSeries XI SEA,Invasion 3,Insid Idol,RADIANT,60.18,32 - 35,6.82,11.27,-11.27,1410,1029
8164,1035280447,11/19/14,DreamLeague Season 2,4ASC,VP,RADIANT,57.42,47 - 31,6.82,72.14,-72.14,1170,1191
8165,1035235296,11/19/14,StarSeries XI SEA,Rave,IAP,RADIANT,65.12,42 - 27,6.82,17.14,-17.14,1343,1035
8166,1035114227,11/19/14,StarSeries XI SEA,SiG.Tr,Fnatic.MY,RADIANT,37.57,32 - 13,6.82,87.19,-87.19,1124,1283
8167,1035032249,11/19/14,KDL Season 4,LoTem,POTA2,DIRE,50.57,41 - 34,6.82,-39.74,39.74,855,1007
8168,1034932073,11/19/14,KDL Season 4,Zephyr,10eYe,RADIANT,36.08,25-Dec,6.82,65.46,-65.46,1030,1010
8169,1034488972,11/18/14,Battle of America 2,CLC,MoP,DIRE,36.13,18 - 35,6.82,-65.44,65.44,926,946
8170,1034430631,11/18/14,Battle of America 2,MoP,CLC,RADIANT,43.73,26 - 20,6.82,83.14,-83.14,881,992
8171,1034380171,11/18/14,StarSeries XI Americas,Nyx,ROOT 2,RADIANT,36.1,21-Oct,6.82,9.17,-9.17,1428,1011
8172,1034283606,11/18/14,StarSeries XI Americas,LvT,paiN,DIRE,31.62,Sep-37,6.82,-81.53,81.53,1043,948
8173,1034208958,11/18/14,Battle of Central Europe 3,Drak,Power Rangers,DIRE,30.8,Jul-25,6.82,-50.34,50.34,1072,1170
8174,1034182581,11/18/14,DreamLeague Season 2,MVP Phoenix,4ASC,DIRE,54.78,33 - 57,6.82,-74.61,74.61,1136,1098
8175,1034157348,11/18/14,Battle of Central Europe 3,Power Rangers,Drak,DIRE,26.77,Jul-37,6.82,-68.45,68.45,1120,1122
8176,1034087190,11/18/14,DreamLeague Season 2,4ASC,MVP Phoenix,DIRE,39.72,22 - 30,6.82,-33.30,33.30,1023,1211
8177,1034071418,11/18/14,Battle of Central Europe 3,Drak,Power Rangers,DIRE,40.87,20 - 40,6.82,-43.08,43.08,1053,1188
8178,1034055976,11/18/14,Dota Pit League 2,mouz 2,M5,RADIANT,31.92,29 - 25,6.82,25.37,-25.37,1305,1066
8179,1033978864,11/18/14,Dota Pit League 2,M5,mouz 2,DIRE,27.15,Dec-17,6.82,-33.27,33.27,1092,1279
8180,1033952982,11/18/14,StarSeries XI Europe,UroPb,Secret,DIRE,33.88,29 - 35,6.82,-6.10,6.10,1025,1512
8181,1033929037,11/18/14,DreamLeague Season 2,4ASC,Alliance,RADIANT,42.38,41 - 15,6.82,79.87,-79.87,1057,1136
8182,1033866881,11/18/14,Battle of Central Europe 3,Lajons,VP 2,DIRE,25.72,Nov-21,6.82,-11.30,11.30,1005,1386
8183,1033856297,11/18/14,StarSeries XI Europe,mYi,GOOMBA,DIRE,37.18,Dec-34,6.82,-49.12,49.12,1008,1112
8184,1033792301,11/18/14,DreamLeague Season 2,4ASC,Alliance,DIRE,44.27,17 - 28,6.82,-25.20,25.20,977,1216
8185,1033778740,11/18/14,Battle of Central Europe 3,VP 2,Lajons,RADIANT,28.42,16-Jul,6.82,12.87,-12.87,1374,1016
8186,1033685232,11/18/14,StarSeries XI Europe,NEXT.kz,Power Rangers,DIRE,39.53,17 - 39,6.82,-14.04,14.04,802,1145
8187,1033585020,11/18/14,DreamLeague Season 2,VP 2,Alliance,RADIANT,35.9,26-Dec,6.82,36.27,-36.27,1361,1191
8188,1033485949,11/18/14,StarSeries XI SEA,Rave,G Guard,DIRE,71.6,32 - 37,6.82,-85.78,85.78,1325,1185
8189,1033404550,11/18/14,DreamLeague Season 2,VP 2,Alliance,DIRE,50.17,29 - 39,6.82,-81.85,81.85,1325,1227
8190,1033342059,11/18/14,StarSeries XI SEA,Cant Say,Invasion 3,DIRE,37.83,13 - 31,6.82,-13.40,13.40,1047,1398
8191,1033218543,11/18/14,StarSeries XI SEA,IAP,First Departure,DIRE,29.8,16 - 39,6.82,-17.35,17.35,1052,1358
8192,1033103207,11/18/14,StarSeries XI SEA,Invasion 3,G Guard,RADIANT,30.27,30-Nov,6.82,19.43,-19.43,1385,1099
8193,1032688600,11/17/14,Battle of America 2,ROOT 2,CLC,DIRE,33.17,20 - 37,6.82,-59.01,59.01,1020,1075
8194,1032650954,11/17/14,Battle of America 2,CLC,ROOT 2,RADIANT,26.2,27-May,6.82,77.93,-77.93,1016,1079
8195,1032584118,11/17/14,Battle of America 2,ROOT 2,NoT,DIRE,37.13,34 - 66,6.82,-13.41,13.41,1157,1508
8196,1032546072,11/17/14,Battle of America 2,NoT,ROOT 2,RADIANT,18.95,20-Oct,6.82,15.64,-15.64,1495,1171
8197,1032542603,11/17/14,Battle of America 2,AR,CLC,DIRE,52.07,28 - 48,6.82,-45.34,45.34,815,938
8198,1032486655,11/17/14,Battle of America 2,ROOT 2,AR,RADIANT,51.27,35 - 37,6.82,15.46,-15.46,1186,860
8199,1032462763,11/17/14,Battle of America 2,CLC,NoT,DIRE,30.43,28 - 31,6.82,-3.44,3.44,893,1479
8200,1032455282,11/17/14,DreamLeague Season 2,VP 2,MVP Phoenix,RADIANT,51.92,48 - 31,6.82,26.57,-26.57,1407,1177
8201,1032425936,11/17/14,Battle of America 2,NoT,CLC,RADIANT,21,29 - 13,6.82,3.58,-3.58,1476,896
8202,1032421945,11/17/14,Battle of America 2,AR,ROOT 2,DIRE,60.3,19 - 27,6.82,-18.45,18.45,876,1171
8203,1032414530,11/17/14,Dota Pit League 2,HR,Secret,DIRE,45.9,29 - 54,6.82,-37.76,37.76,1343,1506
8204,1032412823,11/17/14,Battle of Central Europe 3,aShock,Denial  3,RADIANT,31.52,35 - 18,6.82,17.05,-17.05,1481,1172
8205,1032384324,11/17/14,DreamLeague Season 2,VP 2,MVP Phoenix,RADIANT,63.57,63 - 44,6.82,35.16,-35.16,1380,1204
8206,1032346878,11/17/14,Battle of Central Europe 3,Power Rangers,aShock,DIRE,51.38,24 - 40,6.82,-14.84,14.84,1131,1464
8207,1032329904,11/17/14,Battle of Central Europe 3,mYi,Denial  3,DIRE,16.88,Apr-22,6.82,-43.52,43.52,1057,1189
8208,1032328950,11/17/14,Dota Pit League 2,Secret,HR,DIRE,65,47 - 49,6.82,-80.66,80.66,1468,1381
8209,1032305928,11/17/14,DreamLeague Season 2,MVP Phoenix,Alliance,RADIANT,28.27,34 - 20,6.82,51.29,-51.29,1239,1145
8210,1032264634,11/17/14,Battle of Central Europe 3,Denial  3,mYi,DIRE,35.85,13 - 36,6.82,-75.60,75.60,1146,1100
8211,1032252456,11/17/14,Battle of Central Europe 3,aShock,Power Rangers,RADIANT,56.42,37 - 28,6.82,17.59,-17.59,1449,1146
8212,1032225778,11/17/14,Dota Pit League 2,HR,C9,RADIANT,47.73,35 - 42,6.82,79.72,-79.72,1301,1379
8213,1032211159,11/17/14,DreamLeague Season 2,MVP Phoenix,Alliance,DIRE,35.03,Nov-27,6.82,-67.34,67.34,1188,1197
8214,1032136122,11/17/14,Battle of Central Europe 3,Power Rangers,Denial  3,DIRE,35.8,15 - 39,6.82,-58.37,58.37,1163,1221
8215,1032124463,11/17/14,Dota Pit League 2,C9,HR,RADIANT,48.7,45 - 30,6.82,25.42,-25.42,1459,1221
8216,1032122865,11/17/14,Battle of Central Europe 3,aShock,mYi,RADIANT,41.48,37 - 16,6.82,9.71,-9.71,1432,1025
8217,1032030800,11/17/14,Battle of Central Europe 3,Denial  3,Power Rangers,DIRE,43.15,13 - 25,6.82,-58.24,58.24,1163,1222
8218,1032027051,11/17/14,DreamLeague Season 2,Alliance,VP,DIRE,44.07,20 - 29,6.82,-43.22,43.22,1129,1263
8219,1032026562,11/17/14,Battle of Central Europe 3,mYi,aShock,DIRE,36.57,Oct-43,6.82,-10.86,10.86,1035,1422
8220,1031976311,11/17/14,StarSeries XI Europe,UroPb,NiP,RADIANT,37.52,39 - 24,6.82,38.77,-38.77,1031,874
8221,1031917802,11/17/14,Battle of Central Europe 3,Denial  3,aShock,DIRE,45.33,20 - 30,6.82,-32.86,32.86,1221,1411
8222,1031898571,11/17/14,DreamLeague Season 2,Alliance,VP,DIRE,37.33,16 - 31,6.82,-60.41,60.41,1173,1220
8223,1031876262,11/17/14,Battle of Central Europe 3,mYi,Power Rangers,RADIANT,39.53,31 - 19,6.82,83.81,-83.81,1045,1163
8224,1031778448,11/17/14,Battle of Central Europe 3,Power Rangers,mYi,RADIANT,19.62,25-May,6.82,19.46,-19.46,1247,962
8225,1031697111,11/17/14,DreamLeague Season 2,MVP Phoenix,VP,RADIANT,40.87,38 - 22,6.82,50.91,-50.91,1255,1160
8226,1031644438,11/17/14,StarSeries XI SEA,Insid Idol,G Guard,DIRE,59.15,23 - 47,6.82,-54.32,54.32,1040,1118
8227,1031546387,11/17/14,DreamLeague Season 2,MVP Phoenix,VP,RADIANT,38.27,40 - 16,6.82,69.86,-69.86,1204,1210
8228,1031493124,11/17/14,StarSeries XI China,CDEC,Team HGT,RADIANT,56.07,28 - 15,6.82,37.50,-37.50,1436,1272
8229,1031487642,11/17/14,StarSeries XI SEA,Cant Say,Rave,DIRE,38.77,Jun-26,6.82,-13.44,13.44,1061,1411
8230,1031368976,11/17/14,StarSeries XI China,CDEC,LaiG,RADIANT,47.4,29 - 23,6.82,15.95,-15.95,1398,1078
8231,1031339564,11/17/14,StarSeries XI SEA,Invasion 3,Rave,DIRE,55.05,22 - 47,6.82,-63.23,63.23,1366,1398
8232,1031224605,11/17/14,StarSeries XI SEA,SiG.Tr,G Guard,DIRE,44.62,Jun-33,6.82,-64.16,64.16,1037,1064
8233,1031223431,11/17/14,StarSeries XI China,VG,Team HGT,RADIANT,67.53,36 - 48,6.82,13.37,-13.37,1661,1310
8234,1031056618,11/16/14,StarSeries XI SEA,Rave,SiG.Tr,RADIANT,64.75,49 - 46,6.82,26.03,-26.03,1335,1101
8235,1030872966,11/16/14,Battle of America 2,CLC,Boreal 2,DIRE,46,24 - 38,6.82,-45.89,45.89,900,1020
8236,1030868960,11/16/14,Battle of America 2,ROOT 2,AR,RADIANT,14.4,15 - 16,6.82,22.70,-22.70,1152,894
8237,1030801890,11/16/14,Battle of America 2,AR,ROOT 2,DIRE,46.92,45 - 60,6.82,-29.11,29.11,917,1130
8238,1030798543,11/16/14,Battle of America 2,Boreal 2,CLC,DIRE,54.92,27 - 32,6.82,-73.27,73.27,974,946
8239,1030736686,11/16/14,Battle of America 2,Boreal 2,ROOT 2,DIRE,57.85,44 - 40,6.82,-59.33,59.33,1048,1101
8240,1030701672,11/16/14,Battle of America 2,AR,bbc 2,DIRE,62.97,47 - 58,6.82,-49.34,49.34,946,1049
8241,1030680138,11/16/14,Battle of America 2,ROOT 2,Boreal 2,DIRE,56.52,30 - 48,6.82,-56.89,56.89,1041,1107
8242,1030678116,11/16/14,Battle of America 2,CLC,AR,DIRE,16.73,Sep-25,6.82,-45.38,45.38,872,995
8243,1030614387,11/16/14,Battle of America 2,CLC,ROOT 2,DIRE,59.87,42 - 44,6.82,-34.50,34.50,918,1098
8244,1030592242,11/16/14,Battle of America 2,Boreal 2,AR,RADIANT,38.08,27 - 17,6.82,50.00,-50.00,1050,950
8245,1030581658,11/16/14,Battle of Central Europe 3,mYi,Denial  3,DIRE,31.17,13 - 32,6.82,-20.90,20.90,981,1254
8246,1030561064,11/16/14,D2L Season 5 Western Qualifiers,EG,Nyx,DIRE,35.12,14 - 33,6.82,-67.94,67.94,1413,1419
8247,1030558510,11/16/14,Battle of America 2,ROOT 2,CLC,RADIANT,43.27,47 - 35,6.82,47.70,-47.70,1064,952
8248,1030546457,11/16/14,StarSeries XI Americas,LvT,coL 2,DIRE,33.28,Nov-30,6.82,-45.19,45.19,1125,1249
8249,1030500563,11/16/14,Battle of Central Europe 3,aShock,Denial  3,DIRE,54.55,30 - 40,6.82,-86.14,86.14,1378,1233
8250,1030485383,11/16/14,D2L Season 5 Western Qualifiers,Nyx,EG,RADIANT,36.4,30 - 15,6.82,84.93,-84.93,1351,1481
8251,1030481846,11/16/14,Battle of Central Europe 3,Denial  3,aShock,DIRE,39.55,19 - 20,6.82,-16.25,16.25,1147,1464
8252,1030465205,11/16/14,Battle of Central Europe 3,mYi,Power Rangers,DIRE,46.8,34 - 38,6.82,-27.14,27.14,1002,1228
8253,1030419205,11/16/14,Battle of Central Europe 3,Power Rangers,mYi,RADIANT,29.92,40 - 18,6.82,36.07,-36.07,1201,1029
8254,1030391240,11/16/14,D2L Season 5 Western Qualifiers,Nyx,EG,DIRE,50.72,14 - 38,6.82,-17.91,17.91,1266,1566
8255,1030298488,11/16/14,StarSeries XI Europe,NiP,GOOMBA,DIRE,42.63,23 - 34,6.82,-40.01,40.01,913,1063
8256,1030289178,11/16/14,Battle of Central Europe 3,Denial  3,Power Rangers,RADIANT,44.75,33 - 25,6.82,69.05,-69.05,1163,1165
8257,1030191246,11/16/14,Dota Pit League 2,Secret,mYi,RADIANT,27.55,39 - 16,6.82,6.23,-6.23,1549,1065
8258,1030150724,11/16/14,Battle of Central Europe 3,Power Rangers,Denial  3,RADIANT,47.98,38 - 28,6.82,42.13,-42.13,1234,1094
8259,1030086934,11/16/14,Dota Pit League 2,mYi,Secret,DIRE,35.93,32 - 39,6.82,-6.70,6.70,1071,1542
8260,1030031599,11/16/14,Battle of Central Europe 3,Drak,BUHLO,RADIANT,12.82,18-Jul,6.82,59.12,-59.12,1097,1042
8261,1030025843,11/16/14,Battle of Central Europe 3,aShock,Power Rangers,RADIANT,34.82,33 - 12,6.82,22.91,-22.91,1448,1192
8262,1030011190,11/16/14,Battle of Central Europe 3,M5.Int,CCK,RADIANT,44.02,38 - 28,6.82,50.00,-50.00,1050,950
8263,1029969277,11/16/14,Battle of Central Europe 3,Denial  3,mYi,RADIANT,47.5,42 - 22,6.82,58.32,-58.32,1136,1078
8264,1029961320,11/16/14,Battle of Central Europe 3,BUHLO,Drak,RADIANT,16.45,21-May,6.82,57.19,-57.19,1101,1037
8265,1029903997,11/16/14,Battle of Central Europe 3,Power Rangers,aShock,DIRE,38.45,28 - 25,6.82,-29.43,29.43,1214,1425
8266,1029720735,11/16/14,Battle of Central Europe 3,aShock,mYi,RADIANT,55.58,44 - 22,6.82,22.57,-22.57,1396,1136
8267,1029534199,11/16/14,Battle of Central Europe 3,mYi,aShock,DIRE,60.43,52 - 43,6.82,-28.90,28.90,1159,1373
8268,1029487433,11/16/14,StarSeries XI China,VG,LaiG,RADIANT,56.85,29 - 43,6.82,4.15,-4.15,1647,1094
8269,1029313051,11/16/14,StarSeries XI SEA,First Departure,Insid Idol,RADIANT,50.43,36 - 28,6.82,24.30,-24.30,1340,1094
8270,1029297605,11/16/14,StarSeries XI China,IMG,Team HGT,DIRE,57.12,29 - 43,6.82,-19.93,19.93,1042,1323
8271,1029295039,11/16/14,IeSF 2014 Championship,TeamRO,Nb,DIRE,50.62,30 - 43,6.82,-9.63,9.63,1098,1507
8272,1029157260,11/16/14,StarSeries XI China,VG,CDEC,RADIANT,48,23 - 21,6.82,22.36,-22.36,1643,1382
8273,1029133692,11/16/14,IeSF 2014 Championship,TeamRO,Nb,DIRE,46.35,25 - 26,6.82,-10.76,10.76,1108,1497
8274,1029006718,11/16/14,IeSF 2014 Championship,Nb,TeamRO,RADIANT,35.88,27 - 18,6.82,12.18,-12.18,1486,1119
8275,1028783428,11/15/14,KDL Season 4,PKF,Rave,DIRE,39.85,22 - 30,6.82,-44.27,44.27,1180,1309
8276,1028679204,11/15/14,KDL Season 4,Rave,PKF,DIRE,35.25,31 - 18,6.82,-74.88,74.88,1264,1224
8277,1028569727,11/15/14,KDL Season 4,Zephyr,LoTem,RADIANT,35.57,36 - 11,6.82,56.06,-56.06,965,895
8278,1028410587,11/15/14,Battle of America 2,Wh,MoP,RADIANT,20.5,23 - 16,6.82,7.87,-7.87,1241,798
8279,1028364012,11/15/14,StarSeries XI Americas,Nyx,coL 2,RADIANT,50.3,49 - 34,6.82,53.97,-53.97,1284,1203
8280,1028351289,11/15/14,StarSeries XI Americas,paiN,Nyx,DIRE,42.15,Sep-32,6.82,-12.50,12.50,867,1230
8281,1028322988,11/15/14,Battle of America 2,VB,Wh,DIRE,41.3,28 - 27,6.82,-26.71,26.71,1004,1233
8282,1028269890,11/15/14,Battle of America 2,Wh,VB,RADIANT,37.03,18 - 25,6.82,35.40,-35.40,1206,1031
8283,1028209727,11/15/14,Battle of America 2,INTZ,Wh,DIRE,28.08,Oct-19,6.82,-23.18,23.18,917,1171
8284,1028203674,11/15/14,Battle of America 2,VB,MoP,RADIANT,25.97,21-Aug,6.82,22.38,-22.38,1067,806
8285,1028154847,11/15/14,Battle of America 2,Wh,INTZ,RADIANT,37.3,19 - 15,6.82,29.84,-29.84,1148,940
8286,1028133013,11/15/14,Battle of America 2,MoP,VB,DIRE,47.22,24 - 27,6.82,-28.62,28.62,828,1044
8287,1028083001,11/15/14,Dota Pit League 2,coL 2,Alliance,RADIANT,31.53,27 - 13,6.82,64.64,-64.64,1257,1233
8288,1028037172,11/15/14,D2L Season 5 Western Qualifiers,NaVi.US,EG,DIRE,43.03,25 - 41,6.82,-5.57,5.57,1045,1548
8289,1027987873,11/15/14,Dota Pit League 2,Alliance,coL 2,RADIANT,47.3,28 - 26,6.82,49.04,-49.04,1298,1193
8290,1027976752,11/15/14,Battle of Central Europe 3,BUHLO,M5,DIRE,31.98,19 - 29,6.82,-53.89,53.89,1044,1125
8291,1027933298,11/15/14,D2L Season 5 Western Qualifiers,NaVi.US,EG,DIRE,35.08,Dec-29,6.82,-5.94,5.94,1051,1543
8292,1027823860,11/15/14,Battle of Central Europe 3,M5,BUHLO,RADIANT,61.85,64 - 54,6.82,73.04,-73.04,1071,1098
8293,1027736727,11/15/14,D2L Season 5 Western Qualifiers,VP 2,NaVi.US,RADIANT,40.5,38 - 27,6.82,19.18,-19.18,1345,1057
8294,1027733583,11/15/14,Dota Pit League 2,Alliance,Power Rangers,DIRE,26.57,Jul-22,6.82,-69.60,69.60,1249,1244
8295,1027687344,11/15/14,StarSeries XI Europe,UroPb,C9,DIRE,35.83,24 - 28,6.82,-7.96,7.96,992,1433
8296,1027593931,11/15/14,D2L Season 5 Western Qualifiers,VP 2,NaVi.US,RADIANT,40.65,33 - 27,6.82,23.78,-23.78,1326,1076
8297,1027542806,11/15/14,Dota Pit League 2,Power Rangers,Alliance,RADIANT,61.12,34 - 35,6.82,86.04,-86.04,1174,1318
8298,1027510890,11/15/14,StarSeries XI Europe,mYi,NiP,RADIANT,49.87,43 - 29,6.82,25.78,-25.78,1188,953
8299,1027415166,11/15/14,Battle of Central Europe 3,M5,Drak,DIRE,34.88,22 - 24,6.82,-50.70,50.70,998,1095
8300,1027264648,11/15/14,Battle of Central Europe 3,Drak,M5,DIRE,38.02,22 - 42,6.82,-68.03,68.03,1044,1049
8301,1027147929,11/15/14,StarSeries XI SEA,First Departure,Cant Say,RADIANT,54.22,24 - 31,6.82,24.89,-24.89,1316,1074
8302,1026957405,11/15/14,IeSF 2014 Championship,Fin,WP.Geo,RADIANT,29.62,32 - 10,6.82,27.39,-27.39,1129,905
8303,1026891703,11/15/14,StarSeries XI China,Team HGT,LaiG,RADIANT,33.33,24-Jul,6.82,30.32,-30.32,1303,1098
8304,1026813237,11/15/14,IeSF 2014 Championship,Fin,WP.Geo,RADIANT,24.02,26-Apr,6.82,36.47,-36.47,1102,933
8305,1026714528,11/15/14,StarSeries XI SEA,Invasion 3,SiG.Tr,RADIANT,32.58,37 - 20,6.82,17.77,-17.77,1429,1127
8306,1026705311,11/15/14,StarSeries XI China,SPG.NT,CDEC,RADIANT,36.98,26-Dec,6.82,82.97,-82.97,1296,1405
8307,1026596203,11/15/14,StarSeries XI China,IMG,VG,DIRE,31.73,23 - 54,6.82,-4.01,4.01,1061,1621
8308,1026527350,11/15/14,IeSF 2014 Championship,WP.Geo,TeamRO,DIRE,38.43,18 - 23,6.82,-37.90,37.90,969,1131
8309,1026497435,11/15/14,ECL Fall 2014 Finals,VG,SPG.NT,RADIANT,24.4,23-Sep,6.82,9.85,-9.85,1617,1213
8310,1026438647,11/15/14,IeSF 2014 Championship,WP.Geo,TeamRO,DIRE,22.07,Sep-25,6.82,-52.87,52.87,1007,1093
8311,1026247840,11/14/14,IeSF 2014 Championship,Fin,Nb,DIRE,45.37,20 - 29,6.82,-9.62,9.62,1066,1474
8312,1026135961,11/14/14,IeSF 2014 Championship,Nb,Fin,RADIANT,33.98,30-Nov,6.82,10.75,-10.75,1464,1075
8313,1025906682,11/14/14,Battle of America 2,VB,MoP,RADIANT,51.7,33 - 28,6.82,38.42,-38.42,1016,857
8314,1025848485,11/14/14,Battle of America 2,MoP,VB,DIRE,33.95,23 - 42,6.82,-53.64,53.64,895,977
8315,1025846745,11/14/14,The Summit 2 Americas Qualifiers,NoT,coL 2,RADIANT,36.65,45 - 24,6.82,26.49,-26.49,1472,1242
8316,1025780953,11/14/14,Battle of America 2,MoP,INTZ,RADIANT,36.63,27 - 26,6.82,72.10,-72.10,949,970
8317,1025778721,11/14/14,The Summit 2 Americas Qualifiers,coL 2,NoT,DIRE,40.37,18 - 33,6.82,-35.05,35.05,1268,1446
8318,1025751144,11/14/14,Battle of America 2,Wh,VB,RADIANT,40.45,31 - 24,6.82,32.07,-32.07,1118,924
8319,1025732397,11/14/14,The Summit 2 Americas Qualifiers,NoT,coL 2,RADIANT,32.13,30-Jul,6.82,48.55,-48.55,1411,1303
8320,1025713168,11/14/14,Battle of America 2,INTZ,MoP,RADIANT,42.73,29 - 19,6.82,37.28,-37.28,1042,877
8321,1025673930,11/14/14,Battle of America 2,paiN,EHUG,DIRE,47.03,29 - 39,6.82,-21.38,21.38,879,1148
8322,1025649784,11/14/14,Battle of America 2,MoP,Wh,DIRE,43.43,38 - 29,6.82,-35.99,35.99,914,1086
8323,1025638410,11/14/14,Battle of America 2,VB,INTZ,DIRE,51.52,36 - 49,6.82,-60.14,60.14,956,1004
8324,1025633790,11/14/14,Dota Pit League 2,C9,mYi,RADIANT,35.38,32 - 17,6.82,22.09,-22.09,1425,1162
8325,1025605085,11/14/14,Battle of America 2,EHUG,paiN,RADIANT,19.65,14-Mar,6.82,27.09,-27.09,1127,901
8326,1025599519,11/14/14,Battle of America 2,Wh,MoP,RADIANT,31.78,28 - 24,6.82,50.00,-50.00,1050,950
8327,1025594493,11/14/14,Battle of America 2,INTZ,VB,DIRE,23.93,Jun-29,6.82,-55.73,55.73,944,1016
8328,1025580725,11/14/14,The Summit 2 Americas Qualifiers,LvT,coL 2,DIRE,55.77,25 - 38,6.82,-34.21,34.21,1170,1352
8329,1025558188,11/14/14,Dota Pit League 2,mYi,C9,RADIANT,46.52,28 - 16,6.82,90.95,-90.95,1184,1403
8330,1025540052,11/14/14,Battle of Central Europe 3,VP,BUHLO,DIRE,26.78,28 - 61,6.82,-82.96,82.96,1280,1171
8331,1025519189,11/14/14,Battle of Central Europe 3,M5,Drak,DIRE,26.28,16 - 33,6.82,-43.74,43.74,981,1112
8332,1025516756,11/14/14,The Summit 2 Americas Qualifiers,coL 2,LvT,RADIANT,32.27,24-Feb,6.82,47.25,-47.25,1318,1204
8333,1025485495,11/14/14,Dota Pit League 2,Empire,mYi,DIRE,35.73,Nov-44,6.82,-71.50,71.50,1110,1093
8334,1025445504,11/14/14,Battle of Central Europe 3,Drak,M5,RADIANT,29.48,34 - 17,6.82,61.11,-61.11,1068,1024
8335,1025439003,11/14/14,Battle of Central Europe 3,BUHLO,VP,DIRE,51.85,51 - 68,6.82,-20.67,20.67,1088,1363
8336,1025381779,11/14/14,D2L Season 5 Western Qualifiers,VP 2,Nyx,RADIANT,26.68,29-Aug,6.82,53.02,-53.02,1302,1217
8337,1025374202,11/14/14,Dota Pit League 2,mYi,Empire,RADIANT,48.57,48 - 40,6.82,87.27,-87.27,1022,1182
8338,1025323427,11/14/14,Battle of Central Europe 3,Drak,Unknown,DIRE,29.25,14 - 34,6.82,-19.29,19.29,1007,1294
8339,1025303820,11/14/14,Battle of Central Europe 3,M5,VP,DIRE,59.83,41 - 51,6.82,-22.86,22.86,1086,1343
8340,1025239469,11/14/14,Dota Pit League 2,Empire,C9,DIRE,44.2,22 - 47,6.82,-27.22,27.22,1269,1494
8341,1025235056,11/14/14,StarSeries XI Europe,HR,NiP,RADIANT,32.93,26 - 14,6.82,21.52,-21.52,1246,978
8342,1025214319,11/14/14,D2L Season 5 Western Qualifiers,VP 2,Nyx,DIRE,71.13,13 - 32,6.82,-65.26,65.26,1249,1270
8343,1025202876,11/14/14,Battle of Central Europe 3,BUHLO,Drak,RADIANT,43.05,42 - 23,6.82,53.51,-53.51,1109,1026
8344,1025195855,11/14/14,Battle of Central Europe 3,VP,M5,RADIANT,35.28,21 - 27,6.82,29.35,-29.35,1320,1108
8345,1025118781,11/14/14,D2L Season 5 Western Qualifiers,VP 2,Nyx,RADIANT,31.92,30-Sep,6.82,48.08,-48.08,1315,1205
8346,1025077838,11/14/14,Dota Pit League 2,C9,Empire,RADIANT,56.32,30 - 33,6.82,36.20,-36.20,1467,1296
8347,1025049125,11/14/14,StarSeries XI Europe,NEXT.kz,mYi,DIRE,72.78,37 - 50,6.82,-46.30,46.30,816,935
8348,1025011038,11/14/14,Battle of Central Europe 3,M5,BUHLO,DIRE,60.6,37 - 55,6.82,-80.17,80.17,1138,1055
8349,1024997866,11/14/14,Battle of Central Europe 3,Drak,VP,RADIANT,57.9,35 - 34,6.82,90.49,-90.49,1080,1290
